support,itemsets
0.5114771806643262,"frozenset({'F10_Apr', 'CR_0', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5101269241155819,"frozenset({'Apr_1', 'CR_0', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.520928976505536,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F6_Apr', 'F2_Apr'})"
0.5163381042398055,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F2_Apr'})"
0.5252497974615177,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F2_Apr'})"
0.5001350256548744,"frozenset({'F9_Apr', 'CR_0', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5058061031596003,"frozenset({'F10_Apr', 'CR_0', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5055360518498515,"frozenset({'Apr_1', 'CR_0', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5168782068593033,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F2_Apr', 'F7_Apr'})"
0.5160680529300568,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F2_Apr', 'F7_Apr'})"
0.519308668647043,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F2_Apr', 'F7_Apr'})"
0.5093167701863354,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F8_Apr', 'F2_Apr'})"
0.5033756413718606,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F8_Apr', 'F2_Apr'})"
0.5163381042398055,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F8_Apr', 'F2_Apr'})"
0.5225492843640291,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F2_Apr'})"
0.5287604644882528,"frozenset({'CR_0', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5233594382932757,"frozenset({'CR_0', 'F3_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5187685660275453,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5166081555495544,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5238995409127735,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5263300027005131,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5152578990008102,"frozenset({'CR_0', 'F3_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5071563597083446,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.5122873345935728,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5176883607885499,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.519308668647043,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5044558466108561,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5066162570888468,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5141776937618148,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5147177963813124,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5117472319740751,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5079665136375912,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5112071293545773,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F3_Apr', 'F4_Apr'})"
0.5085066162570888,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F4_Apr'})"
0.520928976505536,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F4_Apr'})"
0.5333513367539833,"frozenset({'CR_0', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.526600054010262,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5276802592492573,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.532001080205239,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5365919524709695,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5217391304347826,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5257899000810153,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5290305157980016,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5347015933027275,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.517418309478801,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5276802592492573,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5263300027005131,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5274102079395085,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F3_Apr', 'F5_Apr'})"
0.5244396435322711,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F5_Apr'})"
0.535511747231974,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F5_Apr'})"
0.50823656494734,"frozenset({'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F7_Apr'})"
0.5163381042398055,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5160680529300568,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5201188225762895,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F6_Apr', 'F7_Apr'})"
0.5068863083985957,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5128274372130704,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5122873345935728,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr', 'F6_Apr'})"
0.5211990278152849,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F3_Apr', 'F6_Apr'})"
0.5168782068593033,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F6_Apr'})"
0.5244396435322711,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F6_Apr'})"
0.5052660005401026,"frozenset({'F9_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5117472319740751,"frozenset({'F10_Apr', 'CR_0', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5120172832838239,"frozenset({'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr', 'F7_Apr'})"
0.5182284634080475,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F3_Apr', 'F7_Apr'})"
0.5157980016203079,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F7_Apr'})"
0.5214690791250337,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F7_Apr'})"
0.5125573859033217,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F3_Apr', 'F8_Apr'})"
0.5074264110180935,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr'})"
0.5201188225762895,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F3_Apr', 'F8_Apr'})"
0.5233594382932757,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F3_Apr'})"
0.5068863083985957,"frozenset({'CR_0', 'F6_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5044558466108561,"frozenset({'CR_0', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.502835538752363,"frozenset({'F9_Apr', 'CR_0', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5087766675668377,"frozenset({'F10_Apr', 'CR_0', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5090467188765866,"frozenset({'Apr_1', 'CR_0', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5049959492303537,"frozenset({'F10_Apr', 'CR_0', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5055360518498515,"frozenset({'Apr_1', 'CR_0', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5074264110180935,"frozenset({'F10_Apr', 'CR_0', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5020253848231164,"frozenset({'Apr_1', 'CR_0', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.5017553335133675,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F5_Apr', 'F4_Apr'})"
0.5087766675668377,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F5_Apr', 'F4_Apr'})"
0.5020253848231164,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F4_Apr'})"
0.5049959492303537,"frozenset({'CR_0', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5109370780448285,"frozenset({'F9_Apr', 'CR_0', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5114771806643262,"frozenset({'F10_Apr', 'CR_0', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5163381042398055,"frozenset({'Apr_1', 'CR_0', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.5044558466108561,"frozenset({'F9_Apr', 'CR_0', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5144477450715635,"frozenset({'F10_Apr', 'CR_0', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5109370780448285,"frozenset({'Apr_1', 'CR_0', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5149878476910613,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F6_Apr', 'F5_Apr'})"
0.5103969754253308,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F5_Apr'})"
0.5190386173372941,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F5_Apr'})"
0.5004050769646233,"frozenset({'F9_Apr', 'CR_0', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5076964623278423,"frozenset({'F10_Apr', 'CR_0', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5055360518498515,"frozenset({'Apr_1', 'CR_0', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.5117472319740751,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F5_Apr', 'F7_Apr'})"
0.5106670267350797,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F5_Apr', 'F7_Apr'})"
0.5141776937618148,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F5_Apr', 'F7_Apr'})"
0.5085066162570888,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F8_Apr', 'F5_Apr'})"
0.500945179584121,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F8_Apr', 'F5_Apr'})"
0.5157980016203079,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F8_Apr', 'F5_Apr'})"
0.5130974885228193,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F5_Apr'})"
0.5049959492303537,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F6_Apr', 'F7_Apr'})"
0.5004050769646233,"frozenset({'F9_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F7_Apr'})"
0.5017553335133675,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F6_Apr', 'F7_Apr'})"
0.5004050769646233,"frozenset({'F10_Apr', 'F9_Apr', 'CR_0', 'F8_Apr', 'F6_Apr'})"
0.5022954361328652,"frozenset({'F10_Apr', 'Apr_1', 'CR_0', 'F8_Apr', 'F6_Apr'})"
0.5071563597083446,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F6_Apr'})"
0.5066162570888468,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F7_Apr'})"
0.5014852822036187,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'CR_0', 'F8_Apr'})"
0.6186875506346206,"frozenset({'F1_Apr', 'F4_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr'})"
0.6130164731298947,"frozenset({'F1_Apr', 'F4_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.60707534431542,"frozenset({'F1_Apr', 'F4_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.5949230353767215,"frozenset({'F1_Apr', 'F4_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.5951930866864704,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F3_Apr', 'F2_Apr'})"
0.6062651903861733,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F3_Apr', 'F2_Apr'})"
0.5876316500135026,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F3_Apr', 'F2_Apr'})"
0.6321901161220632,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.6330002700513098,"frozenset({'F1_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.6176073453956251,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.6184174993248718,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr'})"
0.6278692951660816,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr'})"
0.6095058061031596,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr'})"
0.500945179584121,"frozenset({'Sexo_0', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F2_Apr'})"
0.6194977045638671,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.603294625978936,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.6073453956251688,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.6149068322981367,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.5957331893059681,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F2_Apr'})"
0.6016743181204429,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.6068052930056711,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.6119362678908993,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.5946529840669728,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr', 'F7_Apr'})"
0.5949230353767215,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.60707534431542,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.5838509316770186,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F2_Apr'})"
0.610586011342155,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F2_Apr'})"
0.583310829057521,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr'})"
0.5987037537132055,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F2_Apr'})"
0.6024844720496895,"frozenset({'F1_Apr', 'F4_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.599513907642452,"frozenset({'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5946529840669728,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.5927626248987308,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5976235484742101,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5781798541722928,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F5_Apr', 'F2_Apr'})"
0.5906022144207399,"frozenset({'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5830407777477721,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5841209829867675,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.5889819065622468,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.5673778017823387,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F6_Apr', 'F2_Apr'})"
0.5773697002430461,"frozenset({'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5806103159600324,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.583310829057521,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.5646772886848501,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr', 'F7_Apr'})"
0.5741290845260599,"frozenset({'F9_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5854712395355117,"frozenset({'F10_Apr', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5598163651093708,"frozenset({'Apr_1', 'F1_Apr', 'F4_Apr', 'F8_Apr', 'F2_Apr'})"
0.5827707264380232,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F4_Apr', 'F2_Apr'})"
0.5565757493923845,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr'})"
0.5679179044018363,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F4_Apr', 'F2_Apr'})"
0.6103159600324062,"frozenset({'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.6027545233594382,"frozenset({'F1_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.6046448825276802,"frozenset({'F9_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.6081555495544153,"frozenset({'F10_Apr', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5873615987037537,"frozenset({'Apr_1', 'F1_Apr', 'F6_Apr', 'F5_Apr', 'F2_Apr'})"
0.5989738050229544,"frozenset({'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.6041047799081826,"frozenset({'F9_Apr', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.6046448825276802,"frozenset({'F10_Apr', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.588711855252498,"frozenset({'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr', 'F7_Apr'})"
0.5949230353767215,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.6043748312179315,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.579530110721037,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F5_Apr', 'F2_Apr'})"
0.6041047799081826,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F5_Apr', 'F2_Apr'})"
0.5789900081015393,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr'})"
0.5873615987037537,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F5_Apr', 'F2_Apr'})"
0.586821496084256,"frozenset({'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5938428301377262,"frozenset({'F9_Apr', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5938428301377262,"frozenset({'F10_Apr', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5741290845260599,"frozenset({'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr', 'F7_Apr'})"
0.5830407777477721,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5903321631109911,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5654874426140967,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F6_Apr', 'F2_Apr'})"
0.5962732919254659,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F6_Apr', 'F2_Apr'})"
0.5681879557115852,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr'})"
0.5770996489332973,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F6_Apr', 'F2_Apr'})"
0.5811504185795301,"frozenset({'F9_Apr', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.586821496084256,"frozenset({'F10_Apr', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5641371860653525,"frozenset({'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr', 'F7_Apr'})"
0.5933027275182284,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F2_Apr', 'F7_Apr'})"
0.5689981096408318,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F2_Apr', 'F7_Apr'})"
0.5725087766675668,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F2_Apr', 'F7_Apr'})"
0.5908722657304888,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F8_Apr', 'F2_Apr'})"
0.5598163651093708,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr'})"
0.5752092897650554,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F8_Apr', 'F2_Apr'})"
0.5752092897650554,"frozenset({'F10_Apr', 'F9_Apr', 'Apr_1', 'F1_Apr', 'F2_Apr'})"
0.5965433432352147,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F4_Apr'})"
0.5949230353767215,"frozenset({'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr', 'F7_Apr'})"
0.5906022144207399,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F4_Apr'})"
0.586821496084256,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.594112881447475,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5708884688090737,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F4_Apr'})"
0.5857412908452606,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr', 'F7_Apr'})"
0.5773697002430461,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F4_Apr'})"
0.579530110721037,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5835808803672697,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5619767755873616,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F4_Apr'})"
0.5752092897650554,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr', 'F7_Apr'})"
0.5770996489332973,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5806103159600324,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5584661085606265,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr', 'F7_Apr'})"
0.5700783148798272,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5808803672697812,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.5541452876046449,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F4_Apr'})"
0.579530110721037,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F4_Apr'})"
0.5514447745071563,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr'})"
0.5641371860653525,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F4_Apr'})"
0.6092357547934107,"frozenset({'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr', 'F7_Apr'})"
0.6000540102619498,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F6_Apr', 'F5_Apr'})"
0.5981636510937078,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.6038347285984337,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5827707264380232,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F6_Apr', 'F5_Apr'})"
0.5992438563327032,"frozenset({'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr', 'F7_Apr'})"
0.6008641641911964,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.6035646772886849,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5841209829867675,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr', 'F7_Apr'})"
0.5919524709694842,"frozenset({'F9_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.6022144207399406,"frozenset({'F10_Apr', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.5773697002430461,"frozenset({'Apr_1', 'F1_Apr', 'F3_Apr', 'F8_Apr', 'F5_Apr'})"
0.6019443694301917,"frozenset({'F10_Apr', 'F9_Apr', 'F1_Apr', 'F3_Apr', 'F5_Apr'})"
0.572238725357818,"frozenset({'F9_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr'})"
0.5854712395355117,"frozenset({'F10_Apr', 'Apr_1', 'F1_Apr', 'F3_Apr', 'F5_Apr'})"
