Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,SM9,SM10,Carrera,Campus,Sem,Sexo,Apr
Ingeniería Civil Ambiental,70.0,40.0,0.0,100,100.0,100.0,100,100.0,60.0,80.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,99.0,98.0,90.91,100.0,100.0,100,100.0,100.0,90,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0.0,0.0,2,0.0,2.0,1,1
Ingeniería Civil Industrial,100.0,75.0,0.0,100,100.0,100.0,100,100.0,80.0,100.0,83.0,100.0,100.0,91,98.0,90.0,77.0,80.0,69.0,78.0,100.0,89.0,96.0,100,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,70.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,6,0.0,2.0,1,1
Ingeniería Civil Industrial,85.0,95.0,0.0,83,100.0,100.0,100,50.0,60.0,100.0,50.0,60.0,67.0,100,100.0,100.0,85.0,80.0,100.0,85.0,100.0,93.0,100.0,100,100.0,100.0,100,100.0,100.0,95.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Ambiental,80.0,0.0,45.0,50,100.0,100.0,100,75.0,60.0,0.0,50.0,40.0,100.0,0,100.0,100.0,100.0,99.0,97.0,93.0,100.0,100.0,100.0,100,100.0,100.0,35,85.0,0.0,30.0,35.0,0.0,-,100,100.0,100.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2,0.0,2.0,0,0
Ingeniería Civil Industrial,90.0,85.0,0.0,100,100.0,100.0,100,100.0,80.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90,100.0,95.0,100,100.0,100.0,100.0,100.0,100.0,95,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,90.0,100.0,0.0,100,100.0,100.0,100,100.0,60.0,100.0,67.0,100.0,100.0,100,98.0,95.0,90.0,90.0,83.0,73.0,90.91,89.0,88.0,100,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,45.0,0.0,0.0,100,100.0,100.0,0,50.0,60.0,80.0,83.0,60.0,0.0,94,78.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100.0,100.0,0,70.0,0.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6,0.0,2.0,0,0
Ingeniería Civil Industrial,90.0,85.0,0.0,100,100.0,100.0,100,100.0,60.0,100.0,67.0,100.0,100.0,91,100.0,94.0,85.0,93.0,72.0,98.0,90.91,95.0,98.0,100,90.0,100.0,100,100.0,95.0,100.0,100.0,100.0,95,100,100.0,100.0,100.0,100.0,46.0,100.0,100.0,91.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,100.0,90.0,0.0,100,0.0,100.0,100,50.0,60.0,100.0,100.0,100.0,100.0,92,90.0,95.0,0.0,0.0,0.0,93.0,90.91,97.0,100.0,90,90.0,100.0,90,100.0,100.0,100.0,100.0,100.0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,80.0,95.0,0.0,100,100.0,90.0,100,100.0,80.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,0.0,100.0,100.0,100.0,99.0,100.0,100,100.0,100.0,90,95.0,95.0,100.0,95.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,90.0,100.0,0.0,100,60.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,85,95.0,100.0,100.0,100.0,100.0,50,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,95.0,100.0,0.0,100,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Plan Común,80.0,0.0,95.0,100,100.0,100.0,100,25.0,60.0,100.0,33.0,80.0,100.0,0,82.0,56.0,81.0,0.0,95.0,95.0,100.0,86.0,100.0,100,60.0,100.0,90,85.0,0.0,100.0,90.0,100.0,95,100,100.0,0.0,100.0,100.0,100.0,100.0,100.0,69.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Industrial,95.0,80.0,0.0,100,100.0,100.0,100,100.0,80.0,-,100.0,80.0,100.0,0,100.0,100.0,100.0,100.0,0.0,85.0,100.0,99.0,100.0,90,100.0,100.0,100,100.0,100.0,100.0,100.0,95.0,85,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100,100.0,90.0,25,100.0,60.0,100,67.0,100.0,100.0,100,100.0,100.0,96.0,0.0,99.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,6,0.0,2.0,1,1
Ingeniería Civil Industrial,75.0,55.0,0.0,100,100.0,100.0,75,100.0,80.0,80,33.0,20.0,33.0,100,100.0,100.0,100.0,100.0,99.0,100.0,100.0,97.0,0.0,90,100.0,100.0,95,70.0,0.0,70.0,100.0,0.0,0,75,0.0,100.0,0.0,4.0,0.0,100.0,0.0,66.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,90.0,70.0,0.0,100,100.0,100.0,50,0.0,80.0,40,50.0,60.0,0.0,91,80.0,0.0,0.0,0.0,86.0,100.0,100.0,100.0,96.0,90,100.0,100.0,95,95.0,95.0,100.0,100.0,100.0,90,100,100.0,0.0,100.0,100.0,100.0,100.0,0.0,78.0,0.0,0.0,6,0.0,2.0,0,1
Ingeniería Civil Industrial,80.0,0.0,37.0,100,40.0,100.0,100,100.0,60.0,60,17.0,40.0,20.0,0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,100.0,100,100.0,100.0,55,95.0,0.0,95.0,100.0,100.0,100,100,100.0,100.0,100.0,0.0,100.0,0.0,0.0,67.0,0.0,0.0,6,0.0,2.0,1,1
Ingeniería Civil Industrial,85.0,70.0,0.0,100,100.0,100.0,100,100.0,60.0,100,100.0,100.0,100.0,85,90.0,84.0,100.0,100.0,100.0,95.0,90.91,100.0,100.0,100,100.0,100.0,95,100.0,85.0,100.0,100.0,100.0,65,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,0.0,0.0,6,0.0,2.0,1,1
Ingeniería Civil Electrónica,95.0,100.0,0.0,67,100.0,0.0,100,0.0,0.0,100,83.0,100.0,100.0,96,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90,100.0,100.0,100,95.0,0.0,90.0,100.0,90.0,100,100,100.0,100.0,100.0,0.0,100.0,100.0,0.0,88.0,0.0,0.0,5,0.0,2.0,0,1
Ingeniería Civil Plan Común,27.0,100.0,0.0,100,100.0,100.0,100,100.0,100.0,100,67.0,100.0,100.0,0,100.0,100.0,100.0,98.0,0.0,98.0,90.91,97.0,100.0,100,75.0,80.0,60,20.0,0.0,10.0,20.0,0.0,15,100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,65.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,80.0,79.0,0.0,100,100.0,100.0,100,50.0,100.0,100,0.0,40.0,100.0,0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,99.0,0.0,100,95.0,100.0,95,70.0,100.0,100.0,0.0,90.0,100,100,100.0,100.0,100.0,0.0,0.0,100.0,0.0,79.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Electrónica,100.0,95.0,0.0,100,100.0,0.0,100,100.0,0.0,100,50.0,60.0,100.0,0,98.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,90,95.0,95.0,100,90.0,100.0,100.0,100.0,90.0,0,100,40.0,0.0,100.0,100.0,0.0,80.0,0.0,85.0,0.0,0.0,5,0.0,2.0,0,1
Ingeniería Civil Plan Común,90.0,34.5,0.0,100,100.0,100.0,75,25.0,40.0,60,50.0,40.0,60.0,77,100.0,95.0,0.0,0.0,18.0,98.0,100.0,92.0,0.0,100,100.0,90.0,0,80.0,70.0,90.0,100.0,90.0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,62.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,60.0,100.0,0.0,100,100.0,100.0,100,100.0,100.0,100,0.0,40.0,100.0,0,100.0,100.0,97.0,99.0,100.0,100.0,0.0,100.0,100.0,100,100.0,100.0,95,95.0,100.0,100.0,100.0,90.0,100,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,85.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,60.0,100.0,0.0,100,100.0,100.0,75,100.0,100.0,60,100.0,20.0,100.0,100,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,90,95.0,80.0,100,80.0,100.0,95.0,85.0,100.0,100,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,47.5,95.0,0.0,100,100.0,100.0,100,75.0,40.0,100,83.0,100.0,100.0,96,0.0,100.0,100.0,100.0,99.0,89.0,0.0,0.0,83.0,90,80.0,95.0,85,95.0,100.0,95.0,85.0,100.0,80,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,81.5,100.0,0.0,100,100.0,100.0,100,100.0,100.0,100,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100,100.0,100.0,100,95.0,95.0,90.0,100.0,90.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,78.0,0.0,97.0,100,100.0,100.0,100,100.0,100.0,100,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100,100.0,100.0,100,100.0,0.0,100.0,0.0,0.0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,100.0,30.0,0.0,100,100.0,100.0,100,75.0,80.0,100,100.0,100.0,100.0,96,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,95.0,100.0,90,95.0,100.0,100.0,100.0,100.0,80,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil,0.0,0.0,0.0,33,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,71,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,95.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1,0
Ingeniería Civil Metalúrgica,40.0,10.0,75.5,100,20.0,90.0,50,100.0,40.0,80,33.0,60.0,67.0,71,94.0,100.0,95.0,89.0,99.0,80.0,100.0,97.0,90.0,100,100.0,95.0,0,85.0,0.0,50.0,65.0,35.0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,10,0.0,2.0,0,1
Ingeniería Civil Plan Común,0.0,0.0,0.0,100,100.0,100.0,100,25.0,80.0,80,33.0,100.0,0.0,100,100.0,100.0,100.0,100.0,0.0,100.0,90.91,0.0,0.0,90,100.0,95.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,100.0,46.0,0.0,100,100.0,100.0,100,100.0,100.0,0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100,100.0,100.0,60,75.0,100.0,90.0,100.0,90.0,40,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,30.0,25.0,62.0,100,100.0,100.0,100,100.0,100.0,100,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100,100.0,100.0,75,90.0,20.0,90.0,30.0,90.0,65,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,47.5,50.0,0.0,83,100.0,100.0,100,50.0,100.0,80,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90,100.0,95.0,95,70.0,65.0,50.0,65.0,0.0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,0.0,49.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería en Diseño de Productos,69.5,35.0,41.5,100,100.0,100.0,0,25.0,100.0,100,17.0,0.0,100.0,0,0.0,100.0,0.0,98.0,86.0,83.0,0.0,0.0,0.0,70,100.0,95.0,95,0.0,80.0,0.0,100.0,0.0,65,100,100.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0,0.0,0.0,16,0.0,2.0,1,1
Ingeniería Civil Plan Común,40.0,0.0,30.0,100,100.0,100.0,100,0.0,100.0,100,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,74.0,90.91,100.0,92.0,90,100.0,100.0,20,70.0,0.0,100.0,15.0,0.0,95,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,23.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,100.0,90.0,0.0,83,100.0,100.0,100,100.0,80.0,100,50.0,20.0,100.0,100,100.0,100.0,100.0,99.0,100.0,93.0,100.0,94.0,85.0,100,100.0,100.0,100,95.0,0.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,0.0,91.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,30.0,0.0,7.0,100,100.0,100.0,100,100.0,100.0,100,67.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100,95.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,69.5,0.0,62.0,100,100.0,100.0,100,100.0,100.0,100,67.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,90,100.0,100.0,100,75.0,0.0,100.0,100.0,100.0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,44.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,100.0,79.0,0.0,100,100.0,100.0,100,50.0,60.0,100,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,100.0,100,95.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,40.0,37.5,87.0,100,100.0,100.0,100,75.0,80.0,60,33.0,60.0,100.0,78,100.0,95.0,34.0,0.0,0.0,30.0,100.0,74.0,100.0,100,100.0,80.0,100,0.0,0.0,40.0,100.0,90.0,90,100,10.0,100.0,100.0,0.0,100.0,100.0,0.0,68.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil,0.0,0.0,0.0,80,100.0,20.0,75,0.0,60.0,20,17.0,20.0,100.0,0,0.0,100.0,77.0,0.0,89.0,83.0,0.0,53.0,98.0,60,95.0,35.0,0,15.0,15.0,0.0,0.0,0.0,0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1,0
Ingeniería Civil Plan Común,95.0,95.0,0.0,100,100.0,100.0,100,100.0,60.0,100,100.0,80.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100.0,80.0,100,100.0,100.0,100.0,100.0,95.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,100.0,95.0,0.0,100,100.0,30.0,100,100.0,100.0,100,100.0,100.0,100.0,86,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100,100.0,90.0,100,100.0,100.0,90.0,100.0,100.0,95,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,57.5,5.0,0.0,100,100.0,100.0,100,100.0,80.0,80,67.0,80.0,100.0,100,100.0,100.0,100.0,0.0,100.0,100.0,90.91,100.0,100.0,100,100.0,100.0,50,85.0,0.0,15.0,25.0,75.0,0,0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,31.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,46.0,69.0,0.0,100,100.0,100.0,100,50.0,80.0,100,100.0,100.0,100.0,0,95.0,57.0,40.0,30.0,100.0,98.0,90.91,96.0,92.0,100,100.0,100.0,30,95.0,0.0,100.0,0.0,100.0,0,0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,66.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,85.0,100.0,0.0,100,100.0,100.0,0,100.0,100.0,100,67.0,100.0,100.0,100,0.0,100.0,97.0,98.0,0.0,95.0,100.0,99.0,100.0,100,100.0,100.0,100,95.0,100.0,100.0,100.0,100.0,100,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,73.0,0.0,95.0,80,100.0,100.0,100,100.0,60.0,80,83.0,40.0,60.0,77,80.0,73.0,55.0,60.0,37.0,58.0,100.0,88.0,65.0,100,100.0,100.0,80,95.0,100.0,80.0,100.0,100.0,95,0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,73.0,65.0,0.0,100,100.0,100.0,100,100.0,80.0,100,0.0,100.0,100.0,100,0.0,0.0,98.0,100.0,100.0,0.0,100.0,100.0,100.0,100,95.0,95.0,100,90.0,0.0,100.0,100.0,90.0,0,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,75.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,66.0,0.0,58.5,100,100.0,100.0,100,100.0,100.0,100,83.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90,100.0,100.0,100,100.0,95.0,100.0,75.0,100.0,0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,25.0,0.0,0.0,100,60.0,100.0,100,100.0,80.0,100,0.0,100.0,100.0,81,100.0,100.0,0.0,100.0,100.0,100.0,90.91,0.0,100.0,90,95.0,100.0,100,90.0,55.0,70.0,100.0,90.0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,85.0,45.0,0.0,100,100.0,100.0,100,100.0,60.0,100,83.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,-,95.0,100,100.0,100.0,100.0,100.0,90.0,100,100,100.0,100.0,100.0,100.0,100.0,0.0,100.0,80.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,66.0,13.5,17.5,100,40.0,100.0,100,100.0,80.0,80,100.0,100.0,100.0,96,0.0,100.0,100.0,100.0,97.0,100.0,0.0,95.0,100.0,100,95,80.0,0,45.0,0.0,35.0,40.0,50.0,0,0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,42.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,31.5,55.0,52.0,100,100.0,90.0,100,25.0,60.0,60,50.0,60.0,100.0,100,100.0,100.0,87.0,87.0,94.0,65.0,90.91,94.0,98.0,100,100,100.0,100,90.0,100.0,65.0,100.0,90.0,100,100,0.0,100.0,100.0,100.0,100.0,100.0,0.0,54.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,21.0,0.0,68.5,100,100.0,100.0,100,75.0,100.0,100,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,0.0,100.0,90.91,0.0,0.0,60,100,95.0,10,45.0,0.0,0.0,100.0,0.0,0,0,59.0,0.0,0.0,31.0,100.0,100.0,100.0,45.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,0.0,0.0,0.0,0,0.0,30.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Electrónica,100.0,72.0,0.0,100,100.0,100.0,75,75.0,0.0,100,83.0,40.0,0.0,0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,90,100,100.0,95,100.0,100.0,100.0,0.0,100.0,100,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,80.0,0.0,0.0,5,0.0,2.0,0,1
Ingeniería Civil Plan Común,59.0,30.0,0.0,100,100.0,90.0,100,50.0,0.0,100,0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,40.0,0.0,0.0,100,60.0,100.0,100,25.0,40.0,100,33.0,60.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100,45.0,0,0.0,0.0,0.0,0.0,0.0,0,100,100.0,100.0,100.0,100.0,30.0,100.0,100.0,20.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,11.0,0.0,0.0,0,100.0,100.0,100,75.0,0.0,100,0.0,0.0,0.0,91,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,100,100.0,0,0.0,0.0,0.0,0.0,0.0,0,100,100.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,0.0,0.0,0.0,17,60.0,0.0,75,0.0,0.0,0,0.0,0.0,0.0,0,100.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,60,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,100.0,100.0,0.0,100,100.0,100.0,100,100.0,60.0,100,83.0,100.0,100.0,100,98.0,95.0,92.0,100.0,100.0,73.0,100.0,91.0,90.0,100,0,75.0,90,100.0,100.0,95.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,0.0,95.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,0.0,0.0,0.0,100,100.0,100.0,0,0.0,0.0,0,0.0,0.0,0.0,100,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,85,0.0,80,100.0,70.0,0.0,0.0,0.0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,2.0,1,0
Ingeniería Civil Plan Común,90.0,0.0,100.0,-,100.0,100.0,100,100.0,80.0,100,83.0,100.0,100.0,0,96.0,100.0,100.0,100.0,84.0,94.0,0.0,94.0,0.0,100,100,100.0,80,100.0,70.0,0.0,55.0,70.0,100,0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,50.0,100.0,0.0,100,100.0,100.0,100,100.0,100.0,80,33.0,60.0,100.0,85,100.0,95.0,88.0,100.0,100.0,97.0,100.0,94.0,96.0,100,100,70.0,65,100.0,100.0,100.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,0.0,0.0,11,0.0,2.0,1,1
Ingeniería Civil Plan Común,80.0,75.0,0.0,100,100.0,100.0,0,75.0,80.0,60,100.0,20.0,100.0,100,100.0,100.0,100.0,89.0,0.0,60.0,0.0,94.0,98.0,100,80,0.0,0,100.0,55.0,55.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,85.0,0.0,95.0,100,100.0,100.0,100,100.0,60.0,100,67.0,60.0,100.0,81,100.0,100.0,87.0,100.0,100.0,74.0,100.0,100.0,100.0,100,80,85.0,90,100.0,100.0,0.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,0.0,0.0,0.0,100,0.0,100.0,100,0.0,80.0,100,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,70,75,100.0,100,70.0,95.0,60.0,40.0,0.0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,70.0,60.0,0.0,100,100.0,100.0,100,75.0,60.0,60,100.0,100.0,60.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,70,100.0,50,85.0,0.0,50.0,85.0,0.0,65,100,100.0,100.0,100.0,100.0,100.0,100.0,60.0,71.0,0.0,0.0,11,0.0,2.0,0,1
Ingeniería Civil Plan Común,0.0,0.0,0.0,17,100.0,100.0,100,0.0,0.0,0,0.0,0.0,0.0,100,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,0,100.0,100.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,2.0,0,0
Ingeniería Civil Plan Común,90.0,0.0,75.5,100,100.0,100.0,100,50.0,60.0,60,83.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,70,65.0,70,85.0,100.0,40.0,100.0,100.0,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,0.0,0.0,11,0.0,2.0,0,1
