Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,SM9,SM10,Carrera,Campus,Sem,Sexo,Apr
Ingeniería Civil Industrial,75.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,40.0,40.0,5.0,83.0,100.0,100.0,75.0,75.0,80.0,40.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,95.0,25.0,100.0,40.0,80.0,50.0,75.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6,2.0,2.0,1,0
Ingeniería Civil Industrial,80.0,45.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,90.0,100.0,105.0,100.0,45.0,100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,85.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,105.0,100.0,100.0,95.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,94.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,0.0,65.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,0.0,0.0,6,2.0,2.0,0,0
Ingeniería Civil Industrial,70.0,75.0,0.0,100.0,0.0,90.0,75.0,25.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,66.0,97.0,0.0,33.0,83.0,0.0,0.0,0.0,100.0,90.0,90.0,0.0,70.0,0.0,100.0,100.0,80.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,63.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,75.0,0.0,92.0,100.0,100.0,100.0,50.0,50.0,60.0,0.0,0.0,0.0,0.0,100.0,99.0,100.0,0.0,85.0,0.0,87.0,100.0,0.0,0.0,100.0,100.0,90.0,100.0,100.0,100.0,90.0,90.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,61.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,65.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,100.0,95.0,0.0,100.0,95.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,80.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,105.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,85.0,0.0,85.0,100.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,95.0,85.0,100.0,65.0,0.0,80.0,100.0,80.0,0.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,60.0,67.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,80.0,55.0,0.0,100.0,0.0,90.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,105.0,100.0,80.0,70.0,80.0,70.0,100.0,100.0,100.0,100.0,0.0,46.0,100.0,100.0,76.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,40.0,10.0,0.0,100.0,100.0,100.0,50.0,0.0,60.0,40.0,50.0,0.0,67.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,90.0,100.0,0.0,0.0,80.0,100.0,80.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6,2.0,2.0,1,0
Ingeniería Civil Industrial,75.0,55.0,0.0,60.0,100.0,100.0,75.0,100.0,60.0,100.0,50.0,100.0,100.0,82.0,90.0,77.0,81.0,74.0,87.0,64.0,100.0,98.0,0.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,55.0,0.0,65.0,100.0,100.0,100.0,75.0,100.0,40.0,80.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,90.0,100.0,100.0,0.0,100.0,0.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,33.0,60.0,100.0,0.0,98.0,100.0,100.0,93.0,100.0,100.0,91.0,100.0,100.0,90.0,100.0,85.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,85.0,0.0,77.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,54.0,0.0,0.0,6,2.0,2.0,0,0
Ingeniería Civil Industrial,45.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,30.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,80.0,50.0,60.0,100.0,91.0,87.0,100.0,88.0,100.0,89.0,89.0,100.0,98.0,70.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,95.0,95.0,0.0,100.0,100.0,100.0,50.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,90.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería Civil Industrial,70.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,0.0,0.0,6,2.0,2.0,1,1
Ingeniería en Aviación Comercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,1,0
Ingeniería en Aviación Comercial,100.0,79.0,0.0,100.0,60.0,100.0,100.0,100.0,60.0,80.0,100.0,40.0,100.0,0.0,98.0,100.0,100.0,100.0,0.0,0.0,100.0,98.0,94.0,90.0,100.0,90.0,100.0,80.0,35.0,35.0,40.0,40.0,25.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,80.0,0.0,0.0,15,2.0,2.0,1,1
Ingeniería en Aviación Comercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,71.0,65.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,17.0,80.0,100.0,0.0,100.0,0.0,78.0,0.0,89.0,72.0,0.0,0.0,0.0,87.0,95.0,100.0,85.0,95.0,15.0,45.0,20.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,15,2.0,2.0,0,1
Ingeniería en Aviación Comercial,83.0,95.0,0.0,0.0,0.0,100.0,100.0,100.0,60.0,100.0,67.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,55.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0,100.0,80.0,100.0,85.0,0.0,0.0,15,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería en Aviación Comercial,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,72.0,0.0,0.0,100.0,0.0,30.0,75.0,100.0,60.0,80.0,0.0,0.0,60.0,0.0,98.0,33.0,84.0,74.0,64.0,97.0,0.0,53.0,84.0,100.0,95.0,100.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.0,83.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,100.0,90.0,0.0,0.0,0.0,0.0,100.0,50.0,40.0,100.0,83.0,60.0,100.0,0.0,100.0,100.0,100.0,100.0,67.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,55.0,85.0,100.0,100.0,100.0,100.0,0.0,0.0,68.0,100.0,100.0,100.0,100.0,100.0,82.0,0.0,0.0,15,2.0,2.0,0,1
Ingeniería Civil Industrial,95.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,0.0,0.0,6,2.0,2.0,0,1
Ingeniería en Aviación Comercial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,0.0,0.0,,0.0,,,0.0,50.0,90.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,84.0,72.0,0.0,60.0,0.0,90.0,100.0,100.0,80.0,100.0,100.0,0.0,0.0,100.0,95.0,100.0,100.0,29.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,90.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,75.0,0.0,0.0,15,2.0,2.0,0,1
Ingeniería en Aviación Comercial,0.0,0.0,0.0,100.0,60.0,100.0,25.0,25.0,20.0,40.0,0.0,0.0,0.0,100.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,2.0,0,0
Ingeniería en Aviación Comercial,25.0,30.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0,40.0,50.0,20.0,100.0,0.0,67.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,2.0,2.0,1,0
Ingeniería en Aviación Comercial,100.0,55.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,33.0,80.0,60.0,100.0,100.0,100.0,100.0,100.0,97.0,97.0,100.0,100.0,93.0,100.0,100.0,100.0,95.0,95.0,100.0,45.0,55.0,55.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,0.0,15,2.0,2.0,0,1
