,Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sem,Sexo,Apr
25,Ingeniería Civil Industrial,50,40,20,100,100,100,60,60,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,82,100,37.0,100,100,100,100,100,100,100,100,35,6,2,2,1,0
26,Ingeniería Civil Industrial,76,15,0,100,100,100,60,100,100,100,0,60,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100.0,100,0,0.0,100,100,100,100,100,100,100,0,46,6,2,2,0,0
27,Ingeniería Civil Industrial,100,100,0,100,100,100,80,100,60,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,98,6,2,2,1,1
28,Ingeniería Civil Industrial,98,15,0,100,60,100,100,100,80,100,25,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,92.0,100,100,100,100,100,100,100,100,75,6,2,2,1,1
29,Ingeniería Civil Industrial,94,100,0,100,100,100,40,60,0,100,0,0,60,100,0,100,0,0,0,0,0,0,0,100,95,100,0,0,100,0.0,0,0,0.0,0,0,0,0,0,0,0,0,69,6,2,2,0,1
30,Ingeniería Civil Industrial,28,40,0,100,100,100,80,60,40,0,100,100,0,100,33,100,100,0,100,0,0,0,0,100,100,100,100,100,100,100.0,57,62,100.0,0,0,0,100,100,100,100,100,34,6,2,2,0,0
32,Ingeniería Civil Industrial,58,40,60,100,100,100,80,60,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85,100,100.0,100,90,100.0,100,100,100,100,100,100,100,100,67,6,2,2,0,1
33,Ingeniería Civil Industrial,72,90,0,100,60,100,40,100,60,100,75,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,87.0,100,100,100,100,100,100,100,100,86,6,2,2,1,1
34,Ingeniería Civil Industrial,63,0,60,100,100,100,40,0,40,100,75,100,100,86,71,77,0,94,100,98,100,84,100,100,100,100,100,100,60,100.0,85,80,0.0,100,100,100,100,100,100,90,100,72,6,2,2,0,1
35,Ingeniería Civil Industrial,86,55,0,0,100,100,80,100,80,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,82,6,2,2,1,1
36,Ingeniería Civil Industrial,46,0,0,100,0,100,60,0,0,80,100,20,100,94,81,89,59,0,62,0,85,100,0,100,100,100,100,85,100,85.0,100,100,100.0,75,0,100,100,0,0,100,100,23,6,2,2,0,0
37,Ingeniería Civil Industrial,55,65,0,100,100,100,60,100,40,100,0,60,100,100,100,100,100,100,100,100,100,0,100,100,100,100,59,100,100,100.0,57,82,0.0,0,0,100,85,100,100,100,0,69,6,2,2,0,1
38,Ingeniería Civil Industrial,30,95,0,100,100,100,0,100,60,60,75,100,100,100,79,100,0,56,0,33,0,0,0,100,92,85,92,70,80,70.0,0,5,25.0,100,100,0,100,0,0,0,0,63,6,2,2,0,1
39,Ingeniería Civil Industrial,100,70,0,100,100,100,80,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,90,71.0,100,0,100,100,100,100,100,100,89,6,2,2,1,1
40,Ingeniería Civil Industrial,40,0,0,100,100,100,80,80,100,60,100,60,20,95,100,100,100,100,100,100,100,100,100,92,100,100,80,100,100,92.0,72,49,92.0,100,100,100,100,100,100,100,100,20,6,2,2,0,0
41,Ingeniería Civil Industrial,87,35,0,100,100,100,80,100,60,80,25,60,100,100,100,100,100,100,100,76,100,100,100,100,100,100,100,100,100,100.0,72,65,50.0,100,100,100,100,100,100,100,100,74,6,2,2,0,1
42,Ingeniería Civil Industrial,59,15,10,100,100,100,100,100,40,100,75,100,100,100,100,100,100,100,100,100,100,100,91,92,100,90,100,65,100,70.0,55,90,0.0,100,100,100,100,100,100,100,0,35,6,2,2,0,0
43,Ingeniería Civil Industrial,98,50,0,100,100,100,40,100,60,100,100,20,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,72.0,100,90,100.0,100,100,100,100,100,100,100,100,82,6,2,2,1,1
44,Ingeniería Civil Industrial,74,40,0,100,100,100,100,0,60,100,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,100,100,0,0,90.0,0,0,0.0,100,100,100,0,100,100,0,100,58,6,2,2,0,1
45,Ingeniería Civil Industrial,100,0,30,100,100,100,100,100,40,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,79,6,2,2,0,1
46,Ingeniería Civil Industrial,71,65,0,100,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,83,6,2,2,1,1
47,Ingeniería Civil Industrial,100,40,0,100,60,100,100,100,60,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,90,100,100,85,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,81,6,2,2,0,1
48,Ingeniería Civil Industrial,100,80,0,100,100,100,100,100,100,80,75,100,100,100,100,100,100,100,42,100,100,100,0,100,75,0,100,100,90,82.0,55,100,52.0,100,100,100,100,100,100,0,0,80,6,2,2,0,1
49,Ingeniería Civil Industrial,74,35,0,100,100,100,100,80,40,100,75,100,100,90,82,95,73,100,92,100,100,100,100,100,100,100,100,100,90,100.0,100,100,42.0,100,100,0,100,100,100,100,100,73,6,2,2,0,1
50,Ingeniería Civil Industrial,61,65,0,100,100,100,80,100,80,100,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,80,6,2,2,0,1
51,Ingeniería Civil Industrial,98,100,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,99,6,2,2,0,1
52,Ingeniería Civil Industrial,100,100,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85,100,100,92.0,100,100,0.0,100,100,100,100,100,100,100,100,97,6,2,2,1,1
53,Ingeniería Civil Industrial,100,100,0,100,100,100,100,100,80,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,99,6,2,2,0,1
54,Ingeniería Civil Industrial,94,60,0,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,88,6,2,2,1,1
55,Ingeniería Civil Industrial,81,85,0,100,100,25,100,60,80,100,50,100,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,86,6,2,2,1,1
56,Ingeniería Civil Industrial,71,65,0,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,95,80,80,95.0,82,100,0.0,100,100,100,100,100,100,100,100,71,6,2,2,1,1
57,Ingeniería Civil Industrial,100,100,0,100,100,50,100,100,60,100,100,100,100,100,100,100,66,100,100,0,100,100,100,100,100,93,100,100,90,100.0,100,100,100.0,100,100,100,100,100,100,100,100,97,6,2,2,0,1
58,Ingeniería Civil Industrial,50,0,10,100,100,100,60,80,40,80,75,100,40,100,100,100,0,0,7,0,0,100,0,100,0,90,0,0,0,0.0,35,0,0.0,0,0,0,0,0,0,0,0,30,6,2,2,0,0
59,Ingeniería Civil Industrial,100,90,0,100,100,100,80,100,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,100,100,100,100,100.0,90,100,92.0,100,100,100,100,100,100,100,100,96,6,2,2,0,1
60,Ingeniería Civil Industrial,100,40,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,90.0,92,100,0.0,100,100,100,100,100,100,100,100,72,6,2,2,1,1
61,Ingeniería Civil Industrial,100,100,0,100,100,100,60,100,100,100,0,100,0,90,33,100,100,100,100,100,100,93,26,100,100,100,100,100,100,90.0,100,100,100.0,100,100,100,0,100,100,100,100,94,6,2,2,0,1
62,Ingeniería Civil Industrial,100,40,0,100,100,100,100,100,100,80,75,100,0,100,98,0,0,97,100,95,0,0,0,100,95,100,100,100,100,90.0,0,0,0.0,100,100,100,100,100,100,0,0,72,6,2,2,0,1
63,Ingeniería Civil Industrial,73,100,0,100,20,50,80,100,80,80,25,60,100,100,100,100,96,0,0,0,100,100,100,100,90,83,100,70,25,27.0,35,55,100.0,100,100,0,100,0,0,100,100,78,6,2,2,0,1
64,Ingeniería Civil Industrial,46,25,25,0,100,100,100,100,60,80,75,100,40,100,100,100,100,100,100,100,100,100,100,100,90,100,84,45,90,80.0,92,100,0.0,100,100,100,100,100,100,100,100,36,6,2,2,0,0
65,Ingeniería Civil Industrial,100,100,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,97,6,2,2,0,1
66,Ingeniería Civil Industrial,95,75,0,100,100,100,100,100,60,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,92,85,53.0,100,100,100,100,100,100,100,100,90,6,2,2,0,1
67,Ingeniería Civil Industrial,58,55,0,100,100,100,100,100,40,80,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,90,82.0,100,100,77.0,100,100,100,100,100,100,100,100,75,6,2,2,0,1
68,Ingeniería Civil Industrial,92,90,0,100,100,100,100,100,40,80,75,100,100,0,100,100,100,100,100,66,100,79,100,65,100,63,100,100,90,95.0,50,100,82.0,100,100,68,100,100,100,100,0,89,6,2,2,0,1
69,Ingeniería Civil Industrial,92,30,0,100,100,100,60,100,60,100,75,60,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,70,100.0,62,0,0.0,100,100,100,100,50,50,0,0,70,6,2,2,1,1
70,Ingeniería Civil Industrial,89,75,0,0,40,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85,100,95.0,100,100,77.0,100,100,100,100,100,100,100,100,87,6,2,2,0,1
71,Ingeniería Civil Industrial,94,60,0,100,100,100,100,100,60,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,80,100,34.0,100,100,100,100,100,100,100,100,86,6,2,2,1,1
72,Ingeniería Civil Industrial,38,40,90,100,100,100,100,100,40,80,75,40,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.0,0,100,85.0,100,100,100,100,100,100,100,100,76,6,2,2,0,1
73,Ingeniería Civil Industrial,100,85,0,0,100,0,20,0,60,100,100,0,100,0,100,100,0,100,68,100,100,100,100,0,100,100,100,100,55,90.0,90,55,70.0,100,0,100,100,100,100,100,100,80,6,2,2,0,1
74,Ingeniería Civil Industrial,95,25,0,100,60,100,100,100,40,100,100,100,100,100,100,100,100,100,100,0,61,96,100,100,100,100,95,100,100,90.0,0,100,0.0,100,100,100,100,100,100,100,100,73,6,2,2,0,1
75,Ingeniería Civil Industrial,100,20,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,90,100,95,100,100,100,100,100,100,80,100.0,100,100,65.0,100,100,100,100,100,100,0,100,76,6,2,2,1,1
76,Ingeniería Civil Industrial,100,50,95,100,100,100,100,100,60,100,100,100,60,100,100,100,75,100,100,100,100,100,100,100,100,100,100,85,100,95.0,90,100,100.0,100,100,100,100,100,100,100,100,97,6,2,2,0,1
77,Ingeniería Civil Industrial,80,0,60,100,0,50,40,100,0,60,100,100,20,95,0,0,33,0,87,0,0,0,0,55,0,0,0,0,90,0.0,0,0,0.0,0,0,0,0,0,0,0,0,49,6,2,2,1,0
78,Ingeniería Civil Industrial,100,45,0,100,100,100,0,100,100,100,75,100,100,100,100,100,73,85,96,100,83,95,0,100,100,73,100,100,100,95.0,100,35,0.0,0,0,0,0,0,0,0,0,74,6,2,2,0,1
79,Ingeniería Civil Industrial,0,55,0,0,0,75,100,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,100,100,100,100,0.0,0,0,0.0,0,0,0,0,0,0,0,0,28,6,2,2,0,0
80,Ingeniería Civil Industrial,86,85,0,100,100,100,100,100,80,100,100,100,100,100,90,84,93,79,95,66,85,79,93,100,100,80,100,100,100,92.0,100,100,0.0,100,100,100,100,100,100,100,100,89,6,2,2,1,1
81,Ingeniería Civil Industrial,72,40,0,100,100,100,20,80,20,60,25,100,100,100,100,100,100,100,100,90,100,98,100,100,90,85,100,90,100,45.0,90,0,0.0,0,100,100,100,55,55,0,0,64,6,2,2,0,1
82,Ingeniería Civil Industrial,100,100,0,100,100,100,100,100,100,100,100,100,100,86,100,100,33,100,100,93,100,100,100,100,100,85,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,0,97,6,2,2,0,1
83,Ingeniería Civil Industrial,84,65,0,100,100,100,60,100,100,80,25,100,100,86,100,100,100,79,66,95,100,96,33,100,100,85,79,55,70,45.0,90,80,0.0,100,100,100,100,100,100,100,100,78,6,2,2,0,1
84,Ingeniería Civil Industrial,78,80,0,100,100,100,80,60,80,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,90,90,100,100,100,65.0,82,100,100.0,100,100,100,100,100,100,100,0,85,6,2,2,0,1
85,Ingeniería Civil Industrial,100,60,0,0,100,100,60,100,100,100,25,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,85,6,2,2,0,1
86,Ingeniería Civil Industrial,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,100,6,2,2,1,1
87,Ingeniería Civil Industrial,92,40,0,100,100,50,0,100,100,100,100,100,100,66,100,50,83,100,100,100,100,0,100,100,100,90,100,95,100,70.0,0,100,77.0,100,100,100,100,0,0,100,0,74,6,2,2,1,1
88,Ingeniería Civil Industrial,98,75,0,100,100,100,100,100,100,100,100,80,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100.0,50,100,100.0,100,100,100,100,100,100,100,100,92,6,2,2,0,1
89,Ingeniería Civil Industrial,98,70,0,100,100,100,100,100,100,100,75,80,100,100,100,100,100,100,100,98,100,92,100,92,100,100,100,55,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,90,6,2,2,0,1
90,Ingeniería Civil Industrial,69,75,0,100,100,100,100,80,60,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,85,100,82,100,85.0,52,100,95.0,100,100,100,100,100,100,100,100,83,6,2,2,0,1
91,Ingeniería Civil Industrial,100,100,0,100,60,100,80,0,60,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,95,6,2,2,0,1
92,Ingeniería Civil Industrial,98,85,0,100,100,100,80,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,100,100,100,100,100.0,90,100,100.0,100,100,100,100,100,100,100,100,95,6,2,2,1,1
93,Ingeniería Civil Industrial,50,65,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0,92,100,90,100,100,100,95.0,55,100,0.0,100,100,100,0,100,100,0,100,73,6,2,2,0,1
94,Ingeniería Civil Industrial,98,35,0,100,40,100,80,100,60,80,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100.0,100,100,67.0,100,100,100,100,100,100,100,100,79,6,2,2,0,1
95,Ingeniería Civil Industrial,61,70,0,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50.0,42,100,0.0,100,100,100,100,100,100,100,100,78,6,2,2,0,1
96,Ingeniería Civil Industrial,71,100,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,92,100,100,100,100,100.0,100,0,0.0,100,100,100,100,100,100,100,100,88,6,2,2,0,1
97,Ingeniería Civil Industrial,63,50,0,100,60,100,60,100,80,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.0,100,92,43.0,100,100,100,100,100,100,100,100,74,6,2,2,0,1
98,Ingeniería Civil Industrial,93,35,0,100,100,100,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,81,6,2,2,0,1
99,Ingeniería Civil Industrial,51,75,0,100,100,100,80,100,80,100,100,100,40,100,100,100,0,100,100,100,100,100,100,100,100,90,100,100,100,77.0,77,90,41.0,100,100,100,100,100,100,100,100,77,6,2,2,1,1
100,Ingeniería Civil Industrial,98,40,0,100,100,100,100,80,100,80,100,80,100,100,100,100,100,100,100,100,100,100,100,100,85,100,100,100,100,100.0,64,100,100.0,100,100,100,100,100,100,100,100,82,6,2,2,0,1
101,Ingeniería Civil Industrial,55,25,15,100,40,50,80,60,60,100,50,100,100,0,33,0,0,0,0,0,0,0,0,100,100,90,69,20,60,55.0,0,0,30.0,0,100,0,0,0,0,0,0,35,6,2,2,0,0
102,Ingeniería Civil Industrial,98,35,0,100,100,100,100,100,100,0,75,60,0,100,100,100,100,0,100,66,100,0,0,100,100,100,100,80,100,0.0,0,0,0.0,100,100,100,0,100,100,0,0,66,6,2,2,0,1
103,Ingeniería Civil Industrial,74,45,0,100,100,100,100,80,20,80,75,100,100,100,86,68,100,97,100,100,0,98,0,100,47,0,79,55,100,100.0,0,90,0.0,0,0,50,100,100,100,100,0,65,6,2,2,0,1
104,Ingeniería Civil Industrial,73,20,45,100,100,100,80,100,40,100,25,100,100,100,0,0,0,0,0,0,0,0,0,0,100,100,7,0,0,52.0,0,0,0.0,0,0,0,0,0,0,0,0,52,6,2,2,1,0
105,Ingeniería Civil Industrial,78,35,0,100,100,100,100,100,80,100,100,100,100,100,100,100,92,94,100,93,100,100,100,100,100,90,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,76,6,2,2,1,1
106,Ingeniería Civil Industrial,93,35,0,100,100,100,100,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,95.0,49,100,100.0,100,10,100,75,100,100,100,100,79,6,2,2,1,1
107,Ingeniería Civil Industrial,100,100,0,100,100,100,80,100,40,100,100,100,100,86,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,98,6,2,2,1,1
108,Ingeniería Civil Industrial,100,45,0,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,86,6,2,2,1,1
109,Ingeniería Civil Industrial,67,0,10,100,100,100,100,80,20,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,75.0,30,100,32.0,100,100,100,100,100,100,100,0,39,6,2,2,0,0
110,Ingeniería Civil Industrial,78,100,0,100,100,100,100,60,60,80,100,80,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,80,100.0,100,100,100,100,100,100,100,100,91,6,2,2,0,1
111,Ingeniería Civil Industrial,62,100,0,0,100,100,100,80,100,100,100,100,100,100,0,0,13,100,0,95,0,95,0,100,100,100,100,90,100,100.0,100,100,21.0,100,0,0,100,100,100,100,100,82,6,2,2,1,1
112,Ingeniería Civil Industrial,75,60,0,100,0,0,80,100,40,80,0,100,60,91,91,100,93,100,100,96,0,94,98,100,100,100,100,90,100,87.0,100,45,31.0,100,100,100,100,100,100,100,0,71,6,2,2,0,1
113,Ingeniería Civil Industrial,69,65,0,100,100,100,100,100,40,100,25,100,100,100,42,100,100,100,100,100,100,100,100,95,100,90,100,100,100,100.0,100,100,24.0,100,100,100,100,100,100,100,100,79,6,2,2,1,1
114,Ingeniería Civil Industrial,92,100,0,100,100,100,100,100,100,100,50,60,20,77,100,100,100,6,100,100,100,0,100,100,100,90,100,100,100,55.0,100,90,100.0,100,100,100,100,100,100,100,100,92,6,2,2,0,1
115,Ingeniería Civil Industrial,100,60,0,100,100,100,80,100,80,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,89,6,2,2,0,1
116,Ingeniería Civil Industrial,72,55,0,100,60,100,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,76.0,100,100,100,100,100,100,100,100,78,6,2,2,0,1
117,Ingeniería Civil Industrial,84,60,0,100,100,100,100,100,80,100,75,100,60,100,100,100,100,100,100,98,100,100,94,100,100,100,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,82,6,2,2,1,1
118,Ingeniería Civil Industrial,100,45,0,100,100,100,80,100,100,100,100,100,100,85,100,100,100,98,100,83,98,95,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,86,6,2,2,1,1
119,Ingeniería Civil Industrial,0,5,0,100,100,50,60,100,60,100,0,0,100,84,33,100,0,0,100,0,0,81,0,100,100,100,100,0,0,0.0,0,0,0.0,100,100,100,100,0,0,0,0,3,6,2,2,0,0
120,Ingeniería Civil Industrial,65,100,0,100,100,100,100,100,80,80,100,100,100,81,95,46,91,100,100,100,100,86,100,100,100,100,100,100,100,100.0,100,100,71.0,100,100,100,100,100,100,100,100,90,6,2,2,0,1
121,Ingeniería Civil Industrial,80,15,55,100,100,100,100,100,40,100,25,60,100,100,91,100,100,100,100,0,100,95,100,100,92,100,100,100,0,0.0,0,0,0.0,100,100,100,100,100,100,100,100,65,6,2,2,1,1
122,Ingeniería Civil Industrial,92,100,0,100,100,100,100,100,100,100,50,100,100,91,33,100,100,0,100,100,0,0,0,100,100,100,100,100,100,100.0,0,100,100.0,100,100,100,100,100,100,0,0,91,6,2,2,1,1
123,Ingeniería Civil Industrial,95,55,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,12.0,100,100,100,100,100,100,100,100,84,6,2,2,1,1
124,Ingeniería Civil Industrial,98,95,0,0,100,100,60,100,80,100,100,100,100,95,100,95,20,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,0,100,100,100,100,100,100,100,94,6,2,2,0,1
125,Ingeniería Civil Industrial,100,30,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,67,100,92.0,100,100,100,100,100,100,100,100,82,6,2,2,1,1
126,Ingeniería Civil Industrial,95,35,0,100,100,100,100,80,100,100,100,100,100,100,100,100,100,66,100,100,100,100,100,100,100,90,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,82,6,2,2,0,1
127,Ingeniería Civil Industrial,22,65,50,100,100,100,80,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,100,90,100.0,62,100,0.0,100,100,100,100,100,100,100,100,67,6,2,2,0,1
128,Ingeniería Civil Industrial,98,60,0,100,100,100,80,100,100,100,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95,100,90,100,100.0,80,100,10.0,100,100,100,100,100,100,100,100,86,6,2,2,0,1
129,Ingeniería Civil Industrial,100,100,0,100,100,100,80,80,0,100,100,100,100,95,100,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100.0,90,100,92.0,100,100,100,100,100,100,100,100,97,6,2,2,0,1
130,Ingeniería Civil Industrial,50,60,0,100,100,100,80,100,100,100,100,80,100,100,100,100,100,100,100,93,100,79,0,100,100,100,100,65,100,100.0,90,100,84.0,100,100,100,100,100,100,100,100,75,6,2,2,0,1
131,Ingeniería Civil Industrial,98,100,0,100,100,100,80,100,80,100,100,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100.0,100,100,100.0,100,100,100,100,100,100,100,100,87,6,2,2,0,1
132,Ingeniería Civil Industrial,100,65,0,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,100,91,6,2,2,1,1
133,Ingeniería en Aviación Comercial,16,0,0,0,100,100,80,0,0,0,0,0,0,100,100,100,100,97,0,0,0,0,0,100,100,90,0,0,0,0.0,0,0,0.0,100,100,0,0,100,100,0,0,8,15,2,2,0,0
134,Ingeniería Civil Industrial,48,40,15,100,100,100,80,80,60,0,100,0,0,90,0,100,95,100,98,98,100,98,90,100,100,100,0,0,0,0.0,62,0,0.0,100,100,100,0,100,100,100,100,32,6,2,2,0,0
135,Ingeniería Civil Industrial,25,100,0,100,100,100,100,100,100,100,100,100,40,100,100,100,100,100,93,100,100,100,100,100,100,100,82,100,100,47.0,0,100,92.0,100,100,100,100,100,100,100,100,77,6,2,2,0,1
136,Ingeniería Civil Industrial,90,75,0,100,100,50,80,100,60,100,75,100,100,95,94,100,65,100,84,86,87,92,73,100,100,100,100,100,100,100.0,100,100,100.0,100,100,100,100,100,100,100,0,88,6,2,2,0,1
137,Ingeniería Civil Industrial,100,40,0,100,100,100,100,100,100,100,100,100,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.0,100,100,0.0,100,100,100,100,100,100,100,100,82,6,2,2,0,1
