Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,SM9,SM10,Carrera,Campus,Sem,Sexo,Apr
Ingeniería Civil Plan Común,70.0,0.0,3.0,100.0,100.0,90.0,50.0,75.0,40.0,60.0,67.0,20.0,100.0,94.0,100.0,100.0,84.0,92.0,94.0,0.0,100.0,99.0,100.0,90.0,100.0,90.0,90.0,65.0,30.0,40.0,0.0,85.0,70.0,100.0,20.0,100.0,0.0,100.0,0.0,0.0,0.0,24.0,0.0,0.0,11,1.0,2.0,0,0
Ingeniería Civil Plan Común,80.0,60.0,0.0,100.0,100.0,100.0,75.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,0.0,0.0,11,1.0,2.0,1,1
Ingeniería Civil Plan Común,85.0,100.0,0.0,100.0,100.0,100.0,25.0,100.0,80.0,100.0,100.0,80.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,93.0,0.0,0.0,11,1.0,2.0,0,1
Ingeniería en Diseño de Productos,95.0,0.0,0.0,0.0,100.0,100.0,100.0,50.0,60.0,0.0,33.0,0.0,0.0,0.0,100.0,100.0,0.0,99.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,95.0,95.0,70.0,100.0,100.0,100.0,70.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16,1.0,2.0,0,0
Ingeniería Civil Química,100.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,17.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,89.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil de Minas,70.0,95.0,0.0,100.0,100.0,100.0,75.0,100.0,40.0,80.0,100.0,100.0,100.0,81.0,100.0,100.0,0.0,99.0,100.0,94.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil Química,100.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,55.0,80.0,0.0,100.0,100.0,0.0,75.0,50.0,60.0,60.0,100.0,100.0,100.0,87.0,100.0,0.0,0.0,74.0,88.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,75.0,60.0,0.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,80.0,17.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,85.0,100.0,80.0,0.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,100.0,10.0,80.0,100.0,90.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,60.0,0.0,90.0,20.0,100.0,100.0,75.0,100.0,40.0,40.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,84.0,100.0,100.0,85.0,0.0,0.0,70.0,95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,50.0,0.0,0.0,12,1.0,2.0,0,0
Ingeniería Civil Química,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,85.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,70.0,70.5,0.0,20.0,100.0,100.0,100.0,50.0,100.0,60.0,83.0,20.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,94.0,72.73,79.0,94.0,90.0,95.0,100.0,95.0,70.0,85.0,100.0,40.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,40.0,74.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil,95.0,25.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,33.0,80.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,90.0,100.0,90.0,90.0,70.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,73.0,0.0,0.0,1,1.0,2.0,0,1
Ingeniería Civil Química,90.0,20.0,0.0,100.0,100.0,100.0,100.0,50.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,75.0,100.0,15.0,100.0,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,22.0,100.0,100.0,70.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,70.0,75.0,0.0,83.0,100.0,30.0,100.0,75.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,0.0,15.0,0.0,0.0,20.0,0.0,100.0,50.0,0.0,80.0,17.0,60.0,0.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,100.0,99.0,99.0,0.0,60.0,90.0,0.0,60.0,0.0,90.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12,1.0,2.0,0,0
Ingeniería Civil Química,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,90.0,70.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,0.0,100.0,100.0,0.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,90.0,80.0,100.0,30.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,67.0,60.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,90.91,100.0,0.0,100.0,90.0,100.0,10.0,40.0,0.0,30.0,0.0,0.0,0.0,100.0,60.0,100.0,83.0,100.0,10.0,0.0,0.0,28.0,0.0,0.0,12,1.0,2.0,0,0
Ingeniería Civil Química,95.0,100.0,0.0,100.0,100.0,100.0,75.0,50.0,80.0,60.0,83.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,95.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,90.0,65.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,90.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,50.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,100.0,100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,75.0,100.0,30.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,79.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,70.0,60.0,0.0,100.0,60.0,100.0,75.0,50.0,40.0,100.0,33.0,20.0,67.0,77.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,97.0,100.0,100.0,100.0,100.0,80.0,85.0,100.0,70.0,100.0,70.0,100.0,0.0,0.0,0.0,80.0,56.0,0.0,0.0,0.0,67.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,0.0,0.0,0.0,100.0,100.0,100.0,75.0,50.0,80.0,100.0,17.0,100.0,100.0,100.0,100.0,95.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0,2.0,0,0
Ingeniería Civil Química,90.0,100.0,0.0,83.0,0.0,100.0,75.0,50.0,40.0,60.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,100.0,90.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,90.0,60.0,0.0,100.0,100.0,100.0,75.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,95.0,25.0,0.0,100.0,20.0,100.0,75.0,100.0,60.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,80.0,0.0,20.0,30.0,35.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,61.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,20.0,45.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,12,1.0,2.0,0,0
Ingeniería Civil Química,80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Mecánica,80.0,60.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,90.0,90.0,100.0,95.0,100.0,35.0,100.0,95.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,46.0,0.0,0.0,59.0,0.0,0.0,9,1.0,2.0,0,1
Ingeniería Civil Química,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,0.0,88.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,91.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,67.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil Química,75.0,70.0,0.0,100.0,60.0,90.0,75.0,100.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Química,90.0,75.0,0.0,100.0,100.0,70.0,25.0,100.0,60.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.91,94.0,100.0,90.0,75.0,100.0,95.0,100.0,95.0,75.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,0.0,0.0,12,1.0,2.0,0,1
Ingeniería Civil Mecánica,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,9,1.0,2.0,0,0
Ingeniería Civil de Minas,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,82.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,90.0,0.0,95.0,100.0,100.0,100.0,0.0,50.0,80.0,100.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil de Minas,50.0,29.5,50.0,80.0,50.0,100.0,100.0,75.0,100.0,100.0,50.0,40.0,33.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,20.0,50.0,30.0,100.0,100.0,55.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,3,1.0,2.0,1,0
Ingeniería Civil de Minas,75.0,55.0,0.0,100.0,80.0,100.0,100.0,25.0,100.0,40.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,0.0,100.0,0.0,80.0,100.0,95.0,70.0,100.0,100.0,100.0,100.0,70.0,100.0,10.0,80.0,72.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil de Minas,60.0,10.0,5.0,0.0,0.0,100.0,100.0,50.0,100.0,100.0,33.0,100.0,67.0,100.0,92.0,100.0,46.0,100.0,55.0,95.0,0.0,0.0,85.0,89.0,100.0,85.0,35.0,45.0,0.0,65.0,80.0,70.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,33.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,0.0,95.0,100.0,100.0,50.0,90.0,100.0,50.0,80.0,40.0,17.0,60.0,67.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,0.0,95.0,85.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil de Minas,40.0,60.0,67.0,83.0,100.0,100.0,25.0,100.0,100.0,60.0,0.0,40.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,66.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil de Minas,57.5,0.0,0.0,100.0,100.0,100.0,100.0,25.0,60.0,60.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,46.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,45.0,5.0,30.0,83.0,50.0,100.0,100.0,100.0,40.0,40.0,33.0,40.0,50.0,81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,80.0,55.0,55.0,20.0,40.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,0.0,0.0,3,1.0,2.0,1,0
Ingeniería Civil de Minas,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,50.0,50.0,47.5,100.0,100.0,100.0,0.0,75.0,0.0,80.0,0.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,90.0,80.0,100.0,0.0,85.0,10.0,90.0,55.0,100.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,49.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,60.0,50.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,0.0,20.0,0.0,88.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,85.0,20.0,55.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,63.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil Química,80.0,20.0,50.0,100.0,100.0,100.0,100.0,75.0,60.0,40.0,83.0,60.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,90.91,100.0,100.0,90.0,100.0,100.0,80.0,100.0,100.0,90.0,85.0,100.0,80.0,0.0,60.0,0.0,100.0,100.0,56.0,100.0,100.0,75.0,0.0,0.0,12,1.0,2.0,1,1
Ingeniería Civil de Minas,85.0,55.0,0.0,100.0,100.0,100.0,100.0,50.0,80.0,60.0,33.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,85.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil de Minas,100.0,0.0,85.0,100.0,100.0,100.0,100.0,100.0,0.0,40.0,0.0,60.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,85.0,0.0,65.0,0.0,25.0,85.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil Plan Común,0.0,0.0,0.0,100.0,60.0,100.0,100.0,75.0,20.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,90.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,2.0,0,0
Ingeniería Civil de Minas,95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,60.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil de Minas,25.0,0.0,90.0,100.0,100.0,100.0,0.0,75.0,40.0,0.0,100.0,100.0,100.0,49.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,95.0,95.0,0.0,100.0,0.0,100.0,100.0,100.0,40.0,100.0,0.0,100.0,100.0,55.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil Plan Común,65.0,95.0,0.0,100.0,0.0,100.0,100.0,25.0,40.0,100.0,33.0,60.0,50.0,100.0,100.0,100.0,95.0,99.0,100.0,89.0,81.82,99.0,100.0,100.0,100.0,85.0,100.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,79.0,0.0,0.0,11,1.0,2.0,1,1
Ingeniería Civil de Minas,80.0,0.0,30.0,0.0,100.0,100.0,75.0,50.0,100.0,100.0,67.0,80.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,90.0,45.0,0.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,46.0,0.0,0.0,64.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil Informática,85.0,62.0,0.0,0.0,100.0,100.0,100.0,100.0,80.0,100.0,50.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,80.0,95.0,100.0,90.0,55.0,85.0,100.0,85.0,0.0,0.0,0.0,52.0,4.0,0.0,5.0,40.0,68.0,0.0,0.0,7,1.0,2.0,0,1
Ingeniería Civil de Minas,25.0,17.0,0.0,100.0,100.0,100.0,0.0,100.0,20.0,100.0,33.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,95.0,98.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,60.0,100.0,96.0,100.0,0.0,100.0,0.0,21.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil Mecánica,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,2.0,0,0
Ingeniería Civil de Minas,50.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,33.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,68.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil de Minas,30.0,0.0,0.0,100.0,20.0,100.0,0.0,100.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0,74.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3,1.0,2.0,1,0
Ingeniería Civil de Minas,42.5,0.0,100.0,67.0,0.0,100.0,100.0,100.0,40.0,80.0,33.0,20.0,100.0,68.0,32.0,86.0,81.0,92.0,0.0,0.0,100.0,80.0,71.0,100.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil Eléctrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,2.0,0,0
Ingeniería Civil de Minas,35.0,95.0,0.0,100.0,50.0,100.0,100.0,75.0,100.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,0.0,100.0,70.0,0.0,0.0,3,1.0,2.0,0,1
Ingeniería Civil de Minas,85.0,30.5,0.0,100.0,50.0,100.0,100.0,100.0,100.0,40.0,83.0,40.0,67.0,100.0,100.0,100.0,100.0,93.0,100.0,0.0,100.0,78.0,90.0,90.0,100.0,70.0,80.0,100.0,60.0,75.0,50.0,100.0,0.0,70.0,100.0,100.0,100.0,100.0,46.0,100.0,100.0,68.0,0.0,0.0,3,1.0,2.0,1,1
Ingeniería Civil de Minas,30.0,74.0,30.0,100.0,100.0,100.0,100.0,50.0,40.0,0.0,33.0,80.0,100.0,42.0,100.0,100.0,100.0,100.0,99.0,100.0,0.0,95.0,100.0,100.0,90.0,0.0,0.0,45.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,52.0,0.0,0.0,3,1.0,2.0,0,0
Ingeniería Civil de Minas,40.0,0.0,95.0,100.0,80.0,100.0,100.0,50.0,100.0,100.0,17.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,57.0,60.0,90.0,0.0,50.0,20.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,45.0,0.0,0.0,3,1.0,2.0,1,0
