C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sexo,Sem,Apr,labels
100.0,23.0,0.0,100.0,100.0,0.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,20.0,90.0,80.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,3,1.0,0,2.0,1,3
64.0,25.0,45.0,100.0,100.0,90.0,100.0,75.0,80.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,75.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,12,1.0,1,2.0,1,4
55.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,100.0,100.0,100.0,100.0,78.0,100.0,98.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7,1.0,0,1.0,0,2
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,1.0,0,1.0,1,3
87.0,90.0,0.0,100.0,100.0,100.0,80.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,7,1.0,0,1.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,12,1.0,0,2.0,1,4
90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,67.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,12,1.0,1,2.0,1,4
15.0,0.0,0.0,0.0,100.0,100.0,100.0,75.0,80.0,83.3,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,95.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,46.0,100.0,100.0,8.0,7,1.0,0,1.0,0,3
80.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,11,1.0,0,2.0,1,4
55.0,60.0,0.0,100.0,100.0,20.0,75.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3,1.0,0,2.0,0,0
55.0,95.0,0.0,100.0,100.0,100.0,60.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8,1.0,1,1.0,1,2
100.0,83.5,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,100.0,100.0,60.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,4,1.0,0,2.0,1,3
85.0,65.0,0.0,100.0,0.0,100.0,100.0,75.0,60.0,100.0,50.0,60.0,100.0,95.0,100.0,100.0,0.0,99.0,94.0,100.0,100.0,100.0,100.0,80.0,100.0,70.0,100.0,90.0,100.0,100.0,0.0,0.0,90.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,75.0,12,1.0,0,2.0,1,4
95.0,78.5,0.0,100.0,0.0,100.0,100.0,100.0,60.0,80.0,33.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,84.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,12,1.0,0,2.0,1,4
100.0,95.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,7,1.0,0,1.0,1,2
16.0,50.0,35.0,100.0,60.0,100.0,40.0,75.0,80.0,80.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9,1.0,0,1.0,0,2
80.0,100.0,0.0,100.0,60.0,100.0,50.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8,1.0,0,1.0,1,2
90.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,11,1.0,0,2.0,1,4
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,67.0,60.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,90.91,100.0,0.0,100.0,90.0,100.0,10.0,40.0,0.0,30.0,0.0,0.0,0.0,100.0,60.0,100.0,83.0,100.0,10.0,0.0,0.0,28.0,12,1.0,0,2.0,0,1
75.0,45.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,100.0,40.0,100.0,45.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,3,1.0,1,2.0,1,3
42.5,0.0,100.0,67.0,0.0,100.0,100.0,100.0,40.0,80.0,33.0,20.0,100.0,68.0,32.0,86.0,81.0,92.0,0.0,0.0,100.0,80.0,71.0,100.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.0,3,1.0,1,2.0,1,3
0.0,39.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,20.0,11,1.0,0,2.0,0,4
43.0,90.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,100.0,87.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,85.0,85.0,55.0,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1,1.0,1,1.0,1,0
90.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,4,1.0,0,2.0,1,3
83.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,60.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,95.0,100.0,80.0,0.0,100.0,0.0,0.0,0.0,80.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,69.0,10,1.0,1,1.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7,1.0,0,1.0,1,2
90.0,59.0,0.0,100.0,0.0,90.0,100.0,25.0,40.0,40.0,33.0,60.0,100.0,82.0,87.0,73.0,84.0,100.0,75.0,71.0,100.0,100.0,0.0,100.0,100.0,10.0,0.0,45.0,0.0,40.0,20.0,25.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,61.0,11,1.0,0,2.0,1,1
65.0,95.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,95.0,50.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,7,1.0,0,1.0,1,3
100.0,50.0,0.0,100.0,100.0,100.0,80.0,75.0,100.0,100.0,75.0,100.0,100.0,90.0,100.0,100.0,95.0,97.0,0.0,98.0,95.0,0.0,99.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,9,1.0,1,1.0,1,4
95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,12,1.0,1,2.0,1,4
80.0,24.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,0.0,0.0,83.0,62.0,100.0,100.0,100.0,0.0,0.0,90.0,95.0,100.0,55.0,80.0,0.0,0.0,85.0,35.0,0.0,100.0,100.0,100.0,100.0,68.0,0.0,0.0,0.0,68.0,11,1.0,1,2.0,1,4
53.0,95.0,0.0,100.0,40.0,100.0,100.0,100.0,60.0,80.0,100.0,80.0,100.0,90.0,88.0,0.0,59.0,86.0,0.0,0.0,65.0,73.0,0.0,85.0,100.0,90.0,100.0,100.0,100.0,100.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,7,1.0,0,1.0,1,2
100.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,7,1.0,0,1.0,1,3
95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,0.0,100.0,84.0,0.0,0.0,91.0,100.0,100.0,0.0,100.0,95.0,95.0,95.0,90.0,70.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,60.0,89.0,11,1.0,0,2.0,1,2
40.0,95.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,7,1.0,0,1.0,1,2
35.0,40.0,40.0,100.0,100.0,100.0,80.0,75.0,40.0,80.0,75.0,60.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,100.0,100.0,85.0,15.0,21.0,100.0,80.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9,1.0,0,1.0,0,1
90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,61.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,11,1.0,0,2.0,1,4
95.0,36.0,0.0,100.0,100.0,100.0,75.0,75.0,80.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,79.0,12,1.0,0,2.0,1,4
75.0,80.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,84.0,100.0,100.0,0.0,100.0,0.0,78.0,1,1.0,0,1.0,1,3
60.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1,1.0,0,1.0,1,0
51.0,0.0,0.0,100.0,100.0,100.0,100.0,50.0,40.0,100.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7,1.0,0,1.0,0,1
50.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,100.0,100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,75.0,100.0,30.0,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,79.0,12,1.0,0,2.0,1,4
85.0,100.0,0.0,100.0,100.0,100.0,25.0,100.0,80.0,100.0,100.0,80.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,93.0,11,1.0,0,2.0,1,4
35.0,65.0,45.0,100.0,100.0,100.0,100.0,50.0,60.0,83.3,75.0,40.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,90.0,95.0,100.0,35.0,41.0,40.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7,1.0,1,1.0,1,2
30.0,95.0,0.0,100.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,20.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,85.0,100.0,95.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.0,10,1.0,0,1.0,1,1
100.0,85.0,0.0,0.0,60.0,100.0,25.0,100.0,100.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1,1.0,0,1.0,1,0
60.0,70.0,0.0,0.0,100.0,0.0,100.0,75.0,60.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,85.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1,1.0,0,1.0,1,0
40.0,0.0,0.0,100.0,0.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,75.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,17,1.0,0,2.0,0,1
80.0,100.0,0.0,100.0,50.0,30.0,100.0,100.0,100.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,87.0,12,1.0,1,2.0,1,4
65.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,17.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,90.0,100.0,100.0,55.0,70.0,100.0,45.0,40.0,0.0,0.0,75.0,80.0,100.0,100.0,100.0,0.0,0.0,0.0,70.0,18,1.0,1,2.0,1,4
45.0,100.0,0.0,100.0,100.0,30.0,75.0,100.0,100.0,0.0,83.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,0.0,95.0,95.0,65.0,95.0,0.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,0.0,100.0,75.0,11,1.0,0,2.0,1,4
11.0,5.0,0.0,100.0,0.0,100.0,25.0,75.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,77.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9,1.0,0,1.0,0,1
98.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,9,1.0,0,1.0,1,2
85.0,30.5,0.0,100.0,50.0,100.0,100.0,100.0,100.0,40.0,83.0,40.0,67.0,100.0,100.0,100.0,100.0,93.0,100.0,0.0,100.0,78.0,90.0,90.0,100.0,70.0,80.0,100.0,60.0,75.0,50.0,100.0,0.0,70.0,100.0,100.0,100.0,100.0,46.0,100.0,100.0,68.0,3,1.0,1,2.0,1,3
46.0,75.0,0.0,0.0,100.0,100.0,100.0,75.0,80.0,100.0,80.0,80.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,75.0,100.0,100.0,90.0,100.0,10.0,0.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,10,1.0,0,1.0,1,2
80.0,15.0,75.0,100.0,0.0,100.0,75.0,50.0,80.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,65.0,0.0,55.0,100.0,0.0,90.0,65.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,60.0,3,1.0,0,2.0,1,3
60.0,100.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,100.0,80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,9,1.0,0,1.0,1,4
90.0,80.0,0.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,33.0,60.0,100.0,96.0,100.0,100.0,67.0,97.0,64.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,11,1.0,0,2.0,1,4
90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,12,1.0,0,2.0,1,4
73.0,90.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,94.0,100.0,100.0,98.0,100.0,0.0,100.0,91.0,100.0,80.0,80.0,90.0,100.0,100.0,40.0,90.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,11,1.0,0,2.0,1,4
98.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,60.0,100.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,85.0,0.0,88.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1,1.0,0,1.0,1,0
76.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,60.0,80.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,7,1.0,1,1.0,1,3
84.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,75.0,95.0,90.0,85.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,89.0,4,1.0,0,2.0,1,3
69.0,85.0,0.0,50.0,80.0,20.0,0.0,50.0,60.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,73.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3,1.0,0,2.0,1,0
44.0,65.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,35.0,65.0,95.0,25.0,50.0,100.0,95.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7,1.0,1,1.0,1,2
50.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,3,1.0,0,2.0,1,3
48.0,60.0,95.0,100.0,100.0,0.0,80.0,0.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1,1.0,0,1.0,1,0
35.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,83.3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,60.0,90.0,75.0,50.0,100.0,0.0,0.0,90.0,0.0,0.0,100.0,100.0,65.0,100.0,0.0,0.0,0.0,0.0,18.0,10,1.0,0,1.0,0,1
75.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,25.0,60.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,95.0,100.0,70.0,95.0,100.0,70.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,7,1.0,0,1.0,1,3
70.0,90.0,0.0,0.0,100.0,100.0,75.0,75.0,40.0,100.0,100.0,100.0,60.0,82.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,85.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,8,1.0,0,1.0,1,3
75.0,0.0,0.0,100.0,100.0,0.0,75.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.0,80.0,45.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,38.0,4,1.0,0,2.0,0,0
58.0,80.0,0.0,100.0,100.0,100.0,80.0,100.0,40.0,83.3,100.0,80.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,94.0,100.0,0.0,0.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,65.0,95.0,100.0,70.0,0.0,70.0,100.0,0.0,100.0,100.0,78.0,1,1.0,0,1.0,1,3
40.0,95.0,0.0,100.0,100.0,100.0,100.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,7,1.0,0,1.0,1,3
7.0,0.0,0.0,0.0,60.0,0.0,80.0,75.0,20.0,16.7,75.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,95.0,80.0,80.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9,1.0,1,1.0,0,1
75.0,55.0,0.0,100.0,80.0,100.0,100.0,25.0,100.0,40.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,0.0,100.0,0.0,80.0,100.0,95.0,70.0,100.0,100.0,100.0,100.0,70.0,100.0,10.0,80.0,72.0,3,1.0,0,2.0,1,3
